Date,Open,High,Low,Close,Adj Close,Volume,normolize,diff,order,label,data
2002/7/12,53.220299,54.762402,53.220299,54.762402,32.210064,77343838659,-0.601982461,-1.157002,622,-1,-1.157002
2002/7/15,54.762402,54.762402,53.6054,53.6054,31.529539,30993637302,-0.624910065,-0.385101,623,-1,-0.385101
2002/7/16,54.377201,54.762402,52.8344,53.220299,31.303032,40165512748,-0.632541378,-1.5429,624,-1,-1.5429
2002/7/17,52.448502,52.8344,51.2915,51.677399,30.395527,56765580526,-0.663116088,-1.9287,625,-1,-1.9287
2002/7/18,51.2915,51.2915,49.363499,49.748699,29.261112,1.28E+11,-0.701335962,-2.3139,626,-1,-2.3139
2002/7/19,47.820702,47.820702,47.049599,47.434799,27.900126,1.62E+11,-0.747189111,-0.771099,627,-1,-0.771099
2002/7/22,45.8927,46.6637,45.506802,46.6637,27.446579,79529946329,-0.762469511,1.157002,628,-1,1.157002
2002/7/23,45.8927,47.820702,45.8927,47.820702,28.1271,97899609524,-0.739541906,-2.699803,629,-1,-2.699803
2002/7/24,45.8927,46.277901,45.120899,45.120899,26.539139,99113186134,-0.793042259,-0.3852,630,-1,-0.3852
2002/7/25,46.6637,47.049599,44.735699,44.735699,26.312569,1.07E+11,-0.800675533,-3.085598,631,-1,-3.085598
2002/7/26,41.650101,41.650101,41.650101,41.650101,24.497686,52826791588,-0.861820951,-2.699101,632,-1,-2.699101
2002/7/29,38.951,39.722099,38.951,38.951,22.910139,2.69E+11,-0.915307393,1.157002,633,-1,1.157002
2002/7/30,40.108002,40.493099,39.336201,40.108002,23.59066,1.80E+11,-0.892379789,-1.157002,634,-1,-1.157002
2002/7/31,39.722099,39.722099,38.565102,38.951,22.910139,72425538734,-0.915307393,-0.385898,635,-1,-0.385898
2002/8/1,38.565102,39.336201,38.565102,38.565102,22.683157,63482385751,-0.922954499,-0.076901,636,-1,-0.076901
2002/8/2,37.794102,38.488201,37.408199,38.488201,22.637928,96478691211,-0.9244784,-2.622902,637,-1,-2.622902
2002/8/5,36.251202,36.790901,35.865299,35.865299,21.095192,1.04E+11,-0.976454853,-0.308201,638,-1,-0.308201
2002/8/6,33.706001,36.482601,33.706001,35.557098,20.913919,1.11E+11,-0.982562284,2.468403,639,1,2.468403
2002/8/7,37.9478,38.025501,37.331299,38.025501,22.365776,98428330864,-0.933647444,-0.154602,640,-1,-0.154602
2002/8/8,38.179199,38.179199,37.331299,37.870899,22.274843,77595889769,-0.936711098,1.465302,641,-1,1.465302
2002/8/9,38.565102,39.336201,38.565102,39.336201,23.136705,64740909843,-0.9076741,-0.385201,642,-1,-0.385201
2002/8/12,39.336201,39.336201,38.565102,38.951,22.910139,52770708688,-0.915307393,-0.385898,643,-1,-0.385898
2002/8/13,38.565102,38.951,38.410599,38.565102,22.683157,25020475646,-0.922954499,0.771099,644,-1,0.771099
2002/8/14,38.565102,39.336201,38.565102,39.336201,23.136705,51260436491,-0.9076741,1.542801,645,-1,1.542801
2002/8/15,40.493099,41.650101,40.493099,40.879002,24.044147,1.06E+11,-0.877101351,0.385898,646,-1,0.385898
2002/8/16,41.650101,41.650101,40.879002,41.2649,24.271122,53287618261,-0.869454245,0,647,-1,0
2002/8/19,41.2649,42.035999,40.879002,41.2649,24.271122,46580979922,-0.869454245,0.771099,648,-1,0.771099
2002/8/20,41.650101,42.806999,41.650101,42.035999,24.724665,85566279028,-0.854173845,-1.156997,649,-1,-1.156997
2002/8/21,41.2649,41.2649,40.493099,40.879002,24.044147,54778092356,-0.877101351,0,650,-1,0
2002/8/22,41.2649,41.650101,40.879002,40.879002,24.044147,76792094382,-0.877101351,-0.385903,651,-1,-0.385903
2002/8/26,40.879002,40.879002,40.108002,40.493099,23.817165,49183908261,-0.884748556,-1.156898,652,-1,-1.156898
2002/8/27,40.493099,40.879002,39.336201,39.336201,23.136705,46771932323,-0.9076741,-0.771099,653,1,-0.771099
2002/8/28,38.565102,38.951,38.565102,38.565102,22.683157,66760738341,-0.922954499,0,654,1,0
2002/8/29,38.179199,39.336201,38.102299,38.565102,22.683157,46533072735,-0.922954499,-0.076901,655,-1,-0.076901
2002/8/30,38.951,38.951,38.333698,38.488201,22.637928,44359591157,-0.9244784,-0.925503,656,-1,-0.925503
2002/9/2,38.410599,38.410599,37.562698,37.562698,22.093569,32902934060,-0.942818529,0,657,-1,0
2002/9/3,37.562698,37.9478,37.408199,37.562698,22.093569,31752747630,-0.942818529,-0.617298,658,-1,-0.617298
2002/9/4,37.022301,37.562698,36.6371,36.9454,21.730482,57145954073,-0.955051148,-0.3083,659,1,-0.3083
2002/9/5,37.408199,37.408199,36.6371,36.6371,21.549152,31957789744,-0.961160542,0.771099,660,1,0.771099
2002/9/9,36.8685,37.562698,36.714001,37.408199,22.002695,48750173444,-0.945880142,1.542801,661,-1,1.542801
2002/9/10,37.408199,38.951,37.2537,38.951,22.910139,49558513900,-0.915307393,0,662,-1,0
2002/9/11,39.336201,39.336201,38.565102,38.951,22.910139,40989714952,-0.915307393,-0.462799,663,-1,-0.462799
2002/9/12,38.951,38.951,38.179199,38.488201,22.637928,32294465703,-0.9244784,-1.388302,664,1,-1.388302
2002/9/13,37.4851,37.7164,37.022301,37.099899,21.82136,38608732054,-0.951989536,-0.694198,665,1,-0.694198
2002/9/16,36.714001,36.8685,36.096699,36.405701,21.413046,49178941150,-0.965746035,1.388401,666,1,1.388401
2002/9/17,36.174301,37.794102,36.174301,37.794102,22.229675,61144153552,-0.938232937,-2.622902,667,1,-2.622902
2002/9/18,35.865299,36.174301,35.1712,35.1712,20.686943,1.13E+11,-0.99020939,0,668,1,0
2002/9/19,35.480202,35.557098,34.708401,35.1712,20.686943,73465775084,-0.99020939,-1.619801,669,1,-1.619801
2002/9/20,34.3232,34.400101,33.166302,33.551399,19.734211,1.27E+11,-1.022308001,-1.0793,670,1,-1.0793
2002/9/23,33.166302,33.706001,32.394501,32.472099,19.09939,75797389880,-1.043695832,0.153801,671,1,0.153801
2002/9/24,32.0093,33.088699,32.0093,32.6259,19.189848,1.06E+11,-1.040648052,-0.231399,672,1,-0.231399
2002/9/25,32.780399,33.011799,31.6234,32.394501,19.053745,78987021649,-1.045233545,0.462799,673,1,0.462799
2002/9/26,33.629101,33.706001,32.8573,32.8573,19.325953,82077343669,-1.036062539,-0.462799,674,1,-0.462799
2002/9/27,32.8573,33.088699,32.394501,32.394501,19.053745,61569052539,-1.045233545,-0.694201,675,1,-0.694201
2002/9/30,31.7003,31.7003,30.8524,31.7003,18.645433,69557286604,-1.058990104,-0.771,676,1,-0.771
2002/10/1,31.1607,31.9317,30.8524,30.9293,18.191946,77405808506,-1.074268541,-0.0769,677,1,-0.0769
2002/10/2,31.7003,32.0093,30.8524,30.8524,18.146717,86896912799,-1.075792422,-1.774201,678,1,-1.774201
2002/10/3,30.312,30.312,29.078199,29.078199,17.103168,98992179092,-1.110950684,0.231301,679,1,0.231301
2002/10/4,28.384001,29.772301,28.384001,29.3095,17.239218,89524168076,-1.106367132,-1.542799,680,1,-1.542799
2002/10/7,28.9237,28.9237,27.766701,27.766701,16.331774,78537822777,-1.136939841,-0.3083,681,1,-0.3083
2002/10/8,26.995701,27.6129,26.9188,27.458401,16.150438,1.43E+11,-1.143049235,0.3083,682,1,0.3083
2002/10/9,27.458401,29.001301,27.2271,27.766701,16.331774,1.77E+11,-1.136939841,-0.231402,683,1,-0.231402
2002/10/11,28.5385,28.692301,27.3815,27.535299,16.195669,1.42E+11,-1.141525394,1.774201,684,1,1.774201
2002/10/14,28.460899,29.3095,28.2295,29.3095,17.239218,1.44E+11,-1.106367132,2.005701,685,1,2.005701
2002/10/15,30.466499,31.315201,30.2351,31.315201,18.418926,1.08E+11,-1.066621376,2.159401,686,1,2.159401
2002/10/16,33.474602,33.474602,32.703499,33.474602,19.689037,2.03E+11,-1.02382984,0.076797,687,1,0.076797
2002/10/17,33.088699,33.8605,32.8573,33.551399,19.734211,1.14E+11,-1.022308001,2.3139,688,1,2.3139
2002/10/18,35.017399,35.865299,34.400101,35.865299,21.095192,1.94E+11,-0.976454853,-0.771,689,-1,-0.771
2002/10/21,35.6339,35.6339,34.708401,35.094299,20.641712,94279105249,-0.991733291,-1.5429,690,-1,-1.5429
2002/10/22,35.1712,35.480202,32.8573,33.551399,19.734211,1.37E+11,-1.022308001,1.157002,691,-1,1.157002
2002/10/23,32.780399,35.094299,32.163101,34.708401,20.41473,2.07E+11,-0.999380396,0,692,-1,0
2002/10/24,35.325699,35.325699,34.400101,34.708401,20.41473,1.24E+11,-0.999380396,0.771801,693,-1,0.771801
2002/10/25,34.708401,35.788399,34.400101,35.480202,20.868687,1.26E+11,-0.984086086,0.462799,694,-1,0.462799
2002/10/28,36.559502,36.714001,35.865299,35.943001,21.140898,1.31E+11,-0.974915079,0.153698,695,-1,0.153698
2002/10/29,35.943001,36.174301,35.480202,36.096699,21.231298,59101291295,-0.97186934,-1.0024,696,-1,-1.0024
2002/10/30,35.325699,35.711601,34.400101,35.094299,20.641712,74077741521,-0.991733291,0.771,697,1,0.771
2002/10/31,35.788399,36.174301,35.557098,35.865299,21.095192,72249823135,-0.976454853,-1.156898,698,1,-1.156898
2002/11/1,35.788399,35.865299,34.708401,34.708401,20.41473,56491853768,-0.999380396,1.542801,699,1,1.542801
2002/11/4,35.865299,36.6371,35.788399,36.251202,21.322174,88400978813,-0.968807648,0.539699,700,1,0.539699
2002/11/5,37.408199,37.562698,36.790901,36.790901,21.639616,1.24E+11,-0.958112761,2.5453,701,1,2.5453
2002/11/6,36.790901,39.336201,36.405701,39.336201,23.136705,2.04E+11,-0.9076741,0.385898,702,-1,0.385898
2002/11/7,40.108002,40.493099,38.951,39.722099,23.363684,1.52E+11,-0.900026994,-0.385898,703,-1,-0.385898
2002/11/8,38.565102,39.336201,38.565102,39.336201,23.136705,1.08E+11,-0.9076741,-2.5453,704,-1,-2.5453
2002/11/11,38.565102,38.565102,36.714001,36.790901,21.639616,91990717302,-0.958112761,-0.694202,705,1,-0.694202
2002/11/12,35.094299,36.174301,35.094299,36.096699,21.231298,95338539103,-0.97186934,0,706,1,0
2002/11/13,36.096699,36.251202,35.094299,36.096699,21.231298,72543364228,-0.97186934,-0.3083,707,1,-0.3083
2002/11/14,36.096699,36.6371,35.788399,35.788399,21.049961,57321653441,-0.977978733,1.5429,708,1,1.5429
2002/11/15,38.025501,38.025501,36.790901,37.331299,21.957462,1.05E+11,-0.947404023,-0.154499,709,-1,-0.154499
2002/11/18,37.331299,37.794102,36.714001,37.1768,21.866589,42476950686,-0.950465635,-0.462799,710,-1,-0.462799
2002/11/19,37.022301,37.2537,36.714001,36.714001,21.594379,45870574874,-0.959636642,-1.156903,711,-1,-1.156903
2002/11/20,35.943001,36.328098,35.4025,35.557098,20.913919,55682750390,-0.982562284,0.617203,712,-1,0.617203
2002/11/21,36.328098,36.6371,35.788399,36.174301,21.276943,85523008893,-0.970331548,2.390801,713,-1,2.390801
2002/11/22,38.256901,38.565102,37.9478,38.565102,22.683157,1.84E+11,-0.922954499,1.5429,714,-1,1.5429
2002/11/25,38.951,40.108002,38.179199,40.108002,23.59066,1.48E+11,-0.892379789,-1.157002,715,-1,-1.157002
2002/11/26,39.722099,40.108002,38.951,38.951,22.910139,1.02E+11,-0.915307393,-0.385898,716,-1,-0.385898
2002/11/27,38.179199,38.565102,37.870899,38.565102,22.683157,50155416680,-0.922954499,0.385898,717,-1,0.385898
2002/11/28,39.722099,39.722099,38.565102,38.951,22.910139,88820131535,-0.915307393,0,718,-1,0
2002/11/29,38.951,39.336201,38.565102,38.951,22.910139,42270209582,-0.915307393,2.3139,719,-1,2.3139
2002/12/3,40.108002,41.650101,39.722099,41.2649,24.271122,1.26E+11,-0.869454245,-1.156898,720,-1,-1.156898
2002/12/4,40.493099,40.879002,40.108002,40.108002,23.59066,73386858625,-0.892379789,0.385097,721,-1,0.385097
2002/12/5,39.722099,40.493099,39.336201,40.493099,23.817165,48143974916,-0.884748556,-0.771,722,-1,-0.771
2002/12/6,39.722099,40.493099,39.722099,39.722099,23.363684,51058841054,-0.900026994,0.385903,723,-1,0.385903
2002/12/9,40.493099,40.879002,39.722099,40.108002,23.59066,50093024792,-0.892379789,-1.5429,724,-1,-1.5429
2002/12/10,38.951,38.951,38.410599,38.565102,22.683157,93248673261,-0.922954499,0,725,-1,0
2002/12/11,38.565102,38.951,38.410599,38.565102,22.683157,86301389771,-0.922954499,-0.771,726,-1,-0.771
2002/12/12,38.565102,38.951,37.408199,37.794102,22.229675,63603398203,-0.938232937,-0.231404,727,-1,-0.231404
2002/12/13,37.562698,38.102299,37.1768,37.562698,22.093569,61258489081,-0.942818529,-0.617298,728,-1,-0.617298
2002/12/16,36.8685,37.2537,36.482601,36.9454,21.730482,60298933110,-0.955051148,-0.0769,729,-1,-0.0769
2002/12/17,37.408199,37.794102,36.8685,36.8685,21.685253,43846301407,-0.956575029,0.153801,730,-1,0.153801
2002/12/18,36.8685,37.2537,36.714001,37.022301,21.775721,44765303462,-0.953527248,-1.619801,731,-1,-1.619801
2002/12/19,34.8629,36.251202,34.708401,35.4025,20.822987,1.09E+11,-0.985625859,0.077702,732,-1,0.077702
2002/12/20,35.4025,36.096699,34.3232,35.480202,20.868687,93595905683,-0.984086086,-1.157002,733,-1,-1.157002
2002/12/23,35.480202,35.480202,33.8605,34.3232,20.188166,57534930786,-1.00701369,0.2314,734,-1,0.2314
2002/12/24,34.168701,34.8629,34.014198,34.5546,20.324266,34911981547,-1.002428177,-0.077599,735,1,-0.077599
